序号,id,XQMC,FWWZ,JD,WD
537,537,富都花园,湖南省湘潭市岳塘区建设路街道东湖路1号,112.910388,27.848945
538,538,湘潭市雨湖区园丁花园2栋,湖南省湘潭市雨湖区昭潭街道园丁花园2栋,112.888111,27.861413
539,539,云峰社区,湖南省湘潭市岳塘区宝塔街道云峰社区,112.941261,27.842782
540,540,龙子巷社区,湖南省湘潭市雨湖区昭潭街道龙子巷社区,112.897061,27.859564
541,541,银园小区,湖南省湘潭市雨湖区先锋街道北二环59号,112.89081,27.89023
542,542,福园小区,湖南省湘潭市岳塘区霞光中路28号东南方向150米,112.92448,27.8343
543,543,新能源大楼,湖南省湘潭市岳塘区建设路街道福星中路福星村224号西南方向170米,112.918426,27.844876
544,544,姜畲塔岭双语幼儿园,湖南省湘潭市雨湖区西湖村,112.8204,27.894
545,545,东方锦泰A区,湖南省湘潭市岳塘区霞城街道东方锦泰a区,112.94649,27.81362
546,546,湖南科技大学-学生宿舍6区,湖南省湘潭市雨湖区桃源路西北方向140米,112.90669,27.912376
547,547,华达信息技术培训学校,湖南省湘潭市岳塘区福星安置区12号,112.913598,27.848324
548,548,华丰春城,湖南省湘潭市雨湖区城正街街道熙春路688号,112.91919,27.86913
549,549,慧凡·艺之朵幼儿园,湖南省湘潭市雨湖区长城乡,112.86396,27.844892
550,550,湘潭市岳塘区星福花园6栋,湖南省湘潭市岳塘区建设路街道星福花园6栋,112.910575,27.846211
551,551,岳塘区一完小综合楼住宅小区,湖南省湘潭市岳塘区自建村334号,112.91656,27.80954
552,552,东信花园1栋,湖南省湘潭市岳塘区下摄司街道东信花园1栋,112.951577,27.863325
553,553,日晟花园,湖南省湘潭市岳塘区宝塔街道河东大道1058号,112.923685,27.841298
554,554,湘潭市雨湖区湘潭市高级技工学校学生宿舍1栋,湖南省湘潭市雨湖区先锋街道高级技工学校学生宿舍1栋,112.869511,27.889568
555,555,华龙幼儿园,湖南省湘潭市岳塘区下摄司半边街阳光雅苑西北方向37米,112.92615,27.80443
556,556,湘潭市金桂园小区,湖南省湘潭市雨湖区广场街道建设北路297号西北方向60米,112.89665,27.876652
557,557,大桥学校,湖南省湘潭市岳塘区建冶第一小区北50米东南方向113米,112.91413,27.8511
558,558,湘潭市岳塘区富都花园1栋,湖南省湘潭市岳塘区建设路街道富都花园1栋,112.910797,27.848777
559,559,湘潭盘龙大观园·樱花园,湖南省湘潭市岳塘区芙蓉大道197湘潭盘龙大观园,113.00903,27.90713
560,560,栖霞小区,湖南省湘潭市雨湖区湘潭电大旁正北方向140米,112.875627,27.891391
561,561,风车坪社区,湖南省湘潭市雨湖区昭潭街道风车坪社区,112.899489,27.862897
562,562,人社局小区1院,湖南省湘潭市岳塘区芙蓉中路173西南方向50米,112.92741,27.83018
563,563,江南新韵小区,湖南省湘潭市雨湖区江南金属制品厂附近正西方向100米,112.6625,27.84444
564,564,福星国际金融中心B座,湖南省湘潭市岳塘区宝塔街道福星中路与双拥北路交汇处(福星国际金融中心),112.937755,27.852984
565,565,和谐小区3期,湖南省湘潭市岳塘区板塘街道板马路55(和谐小区),112.969126,27.863508
566,566,阳光山庄幼儿园,湖南省湘潭市雨湖区广场街道韶山西路阳光综合楼2楼A区正北方向40米,112.877717,27.864785
567,567,三角塘小区,湖南省湘潭市雨湖区建设北路348正北方向90米,112.89847,27.87812
568,568,恒大御景半岛,湖南省湘潭市雨湖区和平街道学府路与沿江路交汇处(九华和平小学对面),112.950106,27.902897
569,569,晓塘社区,湖南省湘潭市岳塘区书院路街道晓塘社区,112.924878,27.821495
570,570,湘钢新村住宅小区,湖南省湘潭市岳塘区岳塘街道泉心塘路雷公塘2号平房(湘钢住宅小区),112.910247,27.826506
571,571,稠泉学校,湖南省湘潭市雨湖区鹤岭镇,112.797928,27.94571
572,572,晶都公馆写字楼,湖南省湘潭市岳塘区芙蓉路46号,112.94473,27.83242
573,573,熙春路社区,湖南省湘潭市雨湖区雨湖路街道熙春路17号,112.912573,27.867379
574,574,华通大厦,湖南省湘潭市岳塘区交警大队旁,112.91463,27.83626
575,575,云塘学校,湖南省湘潭市雨湖区云塘街道建设北路118号东北方向160米,112.901771,27.869732
576,576,一粟花园餐厅,湖南省湘潭市岳塘区宝塔街道红旗中路43号,112.930206,27.843976
577,577,楠竹山工业小区,湖南省湘潭市雨湖区楠竹山镇江南金属制品厂附近,112.663467,27.844207
578,578,桂花园31号,湖南省湘潭市雨湖区窑湾街道桂花园31号,112.886299,27.868165
579,579,金陵华银学校,湖南省湘潭市雨湖区姜畲镇,112.781869,27.854026
580,580,永丰花苑,湖南省湘潭市雨湖区楠竹山镇,112.661769,27.842003
581,581,小西点幼儿园,湖南省湘潭市岳塘区红旗商贸城,112.93574,27.84949
582,582,东湖路富都花园6栋314号,湖南省湘潭市岳塘区下摄司街道东湖路富都花园6栋314号,112.91017,27.849216
583,583,五里堆社区,湖南省湘潭市岳塘区五里堆街道,112.937775,27.857011
584,584,桂花园1号,湖南省湘潭市雨湖区窑湾街道桂花园1号,112.886562,27.866688
585,585,湘潭市雨湖区南岭花园6栋,湖南省湘潭市雨湖区广场街道南岭花园6栋,112.885396,27.865236
586,586,华雅花园D区,湖南省湘潭市岳塘区友谊广场电工路1号(华雅花园),112.933962,27.815427
587,587,馨尚艺术学校,湖南省湘潭市雨湖区和平街道九华江南大道春天里商业街6号2楼,112.921442,27.917325
588,588,大桥社区,湖南省湘潭市岳塘区建设路街道,112.912194,27.848288
589,589,工商银行小区,湖南省湘潭市岳塘区,112.918928,27.828418
590,590,群星幼儿园,湖南省湘潭市雨湖区吉利社区C区5栋03号正南方向104米,112.92078,27.91163
591,591,宝丰街社区,湖南省湘潭市雨湖区迎宾中路148正东方向20米,112.88246,27.859229
592,592,南岭花园,湖南省湘潭市雨湖区南岭路90,112.88553,27.86582
593,593,南天学校-公交站,湖南省湘潭市岳塘区南天学校,113.012535,27.959214
594,594,英伦国际幼儿园,湖南省湘潭市岳塘区湖湘西路11号,112.92623,27.8366
595,595,永丰社区,湖南省湘潭市雨湖区楠竹山镇,112.663239,27.844869
596,596,锦源广场,湖南省湘潭市岳塘区宝塔街道芙蓉中路38东北方向120米,112.94123,27.83301
597,597,和平社区,湖南省湘潭市雨湖区广场街道,112.892807,27.874393
598,598,东湖西路温馨花园别墅2-2号,湖南省湘潭市岳塘区下摄司街道东湖西路温馨花园别墅2-2号,112.906664,27.847495
599,599,宏图艺术学校,湖南省湘潭市岳塘区建设南路102西南方向100米,112.912993,27.835251
600,600,火车站社区,湖南省湘潭市雨湖区云塘街道火车站社区,112.909158,27.871588
601,601,欢乐谷亲子幼儿园,湖南省湘潭市岳塘区芙蓉路湖湘林语小区门面,112.92827,27.83659
602,602,和谐幼儿园,湖南省湘潭市岳塘区芙蓉大道与板五路交汇处东北方向150米,112.95036,27.85752
603,603,湘潭市雨湖区迎宾花园5栋,湖南省湘潭市雨湖区昭潭街道迎宾花园5栋,112.892462,27.860137
604,604,建鑫城国际社区,湖南省湘潭市岳塘区宝塔街道河东大道321号,112.9452,27.84917
605,605,万旺南岭阁小区,湖南省湘潭市雨湖区广场街道南岭路58号附16号正西方向110米,112.883469,27.867559
606,606,湘潭市岳塘区德馨花园1栋,湖南省湘潭市岳塘区双马街道德馨花园1栋,112.958336,27.827756
607,607,金色尚品,湖南省湘潭市岳塘区双拥南路26号金色尚品小区1楼东北方向40米,112.94341,27.83108
608,608,火炬南路馨钢花园8栋,湖南省湘潭市岳塘区下摄司街道火炬南路馨钢花园8栋,112.949184,27.829018
609,609,湘潭新都汇2期,湖南省湘潭市雨湖区九华经开区学府路1号正南方向20米,112.935617,27.906087
610,610,中建五局小区,湖南省湘潭市岳塘区建设中路10,112.91276,27.84011
611,611,花园酒店,湖南省湘潭市雨湖区鹤岭街道果沙塘鹤岭路24号东北方向60米,112.85514,27.96559
612,612,德馨花园-南门,湖南省湘潭市岳塘区双马街道宝塔街晓塘东路175号,112.958927,27.826925
613,613,益悦童心幼儿园,湖南省湘潭市雨湖区姜畲镇益悦童心幼儿园,112.77233,27.85659
614,614,金芙蓉北区,湖南省湘潭市岳塘区岚霞路219,112.91379,27.82909
615,615,湘潭市第二中学,湖南省湘潭市雨湖区解放南路207,112.897579,27.861784
616,616,万楼社区,湖南省湘潭市雨湖区万楼街道,112.93189,27.876146
617,617,火炬南路馨钢花园2栋,湖南省湘潭市岳塘区下摄司街道火炬南路馨钢花园2栋,112.948796,27.828112
618,618,善孝园,湖南省湘潭市岳塘区宝塔街道河东大道23(湘潭市第六人民医院),112.928335,27.846153
619,619,双马高才学校,湖南省湘潭市岳塘区双马街道,112.99258,27.83963
620,620,湘潭市岳塘区德馨花园6栋,湖南省湘潭市岳塘区双马街道德馨花园6栋,112.9585,27.827219
621,621,鹤岭镇双湖学校,湖南省湘潭市雨湖区鹤岭镇双丰村铁路组,112.819997,27.922672
622,622,先锋学校,湖南省湘潭市雨湖区零二四乡道附近,112.867959,27.872457
623,623,长虹里小区,湖南省湘潭市岳塘区建设南路68号正南方向80米,112.91805,27.82983
624,624,未来之星幼儿园,湖南省湘潭市雨湖区迎宾中路79正北方向81米,112.88399,27.85871
625,625,华金社区,湖南省湘潭市岳塘区霞城街道吉安路与书院路交汇处西北方向50米,112.949563,27.820144
626,626,新塘社区,湖南省湘潭市岳塘区霞城街道新塘社区,112.926613,27.822842
627,627,湘潭市福佳培训学校,湖南省湘潭市雨湖区和平街道杉山安置区c区20栋,112.925387,27.938547
628,628,岳塘区联合幼儿园,湖南省湘潭市岳塘区东坪街道联合村湾塘组13号西南方向80米,112.898905,27.830237
629,629,吉安幼儿园,湖南省湘潭市岳塘区双马街道茶园村,112.9533,27.83736
630,630,湘钢新四村住宅小区,湖南省湘潭市岳塘区岳塘街道岳塘路185号,112.9122,27.82649
631,631,立云学校砂子校区,湖南省湘潭市雨湖区长城乡砂子村幸福家园2期,112.874104,27.864898
632,632,吉润华府,湖南省湘潭市雨湖区响水乡,112.91968,27.93405
633,633,艺术幼儿园,湖南省湘潭市岳塘区湘钢园南村上走200米,112.90684,27.8318
634,634,烧汤河学校,湖南省湘潭市雨湖区鹤岭镇严家塘附近,112.78132,28.03201
635,635,桂花园52号,湖南省湘潭市雨湖区窑湾街道桂花园52号,112.885074,27.868665
636,636,九华第五公办幼儿园,湖南省湘潭市雨湖区和平街道,112.943283,27.910967
637,637,金衢大厦,湖南省湘潭市雨湖区建设北路260,112.899291,27.870219
638,638,荷塘佳苑,湖南省湘潭市岳塘区荷塘街道,112.989681,27.90687
639,639,湘潭市雨湖区南岭花园5栋,湖南省湘潭市雨湖区广场街道南岭花园5栋,112.885741,27.865215
640,640,爱恩纪美园,湖南省湘潭市岳塘区板塘街道,112.982472,27.858733
641,641,城市新青年创业学校河西分校,湖南省湘潭市雨湖区开源路1号(原宝马西路)湖南软件职业学院,112.92592,27.91176
642,642,广园社区,湖南省湘潭市雨湖区昭潭街道,112.888619,27.863349
643,643,剑桥培训学校,湖南省湘潭市岳塘区板塘铺铭扬世家3单元6楼,112.95604,27.86309
644,644,湘潭市岳塘区湖工花园小区52栋,湖南省湘潭市岳塘区宝塔街道湖工花园小区52栋,112.922829,27.842306
645,645,银苑小区,湖南省湘潭市雨湖区建设北路287,112.89785,27.87217
646,646,湘钢新一村小区,湖南省湘潭市岳塘区岳塘街道泉心塘路雷公塘2号平房(湘钢住宅小区),112.91512,27.82206
647,647,桂花园30号,湖南省湘潭市雨湖区窑湾街道桂花园30号,112.886564,27.868197
648,648,湘钢希望大厦,湖南省湘潭市岳塘区钢城大道,112.91367,27.8187
649,649,桂花园24号,湖南省湘潭市雨湖区窑湾街道桂花园24号,112.885579,27.867908
650,650,天元玺国,湖南省湘潭市雨湖区万楼街道,112.923448,27.882818
651,651,青山学校,湖南省湘潭市岳塘区荷塘街道,113.025044,27.886302
652,652,湘潭市岳塘区富都花园3栋,湖南省湘潭市岳塘区建设路街道富都花园3栋,112.910867,27.849026
653,653,湘潭市岳塘区湖工花园小区4栋,湖南省湘潭市岳塘区宝塔街道湖工花园小区4栋,112.923144,27.843047
654,654,桂花园63号,湖南省湘潭市雨湖区窑湾街道桂花园63号,112.885186,27.868253
655,655,桂花园57号,湖南省湘潭市雨湖区窑湾街道桂花园57号,112.884777,27.868745
656,656,艾贝尔幼儿园,湖南省湘潭市雨湖区北二环湘诚汽车服务中心旁,112.8523,27.8781
657,657,立至幼儿园,湖南省湘潭市岳塘区书院路街道建设南路328号东南方向80米,112.919948,27.831707
658,658,花园村,湖南省湘潭市雨湖区长城乡花园村,112.83484,27.87558
659,659,陈蒲学校,湖南省湘潭市雨湖区鹤岭镇,112.812832,28.011383
660,660,楠竹社区,湖南省湘潭市雨湖区楠竹山镇,112.652453,27.850515
661,661,雨湖区塔岭中学,湖南省湘潭市雨湖区,112.82408,27.905827
662,662,合山社区幼儿园,湖南省湘潭市雨湖区合山社区,112.947098,27.918289
663,663,迎东社区,湖南省湘潭市岳塘区下摄司阳塘路25号西北方向180米,112.929315,27.804917
664,664,雨湖区机关宿舍,湖南省湘潭市雨湖区建设北路228号,112.89884,27.87253
665,665,奇头学校,湖南省湘潭市雨湖区,112.767746,27.892419
666,666,通苑佳园,湖南省湘潭市岳塘区双马街道长新路8号,112.94564,27.83151
667,667,湘潭市雨湖区园丁花园4栋,湖南省湘潭市雨湖区昭潭街道园丁花园4栋,112.88704,27.861151
668,668,富民城社区,湖南省湘潭市雨湖区昭潭街道富民城社区,112.885742,27.860631
669,669,湘潭市岳塘区星福花园3栋,湖南省湘潭市岳塘区建设路街道星福花园3栋,112.910307,27.846935
670,670,新都汇写字楼南区,湖南省湘潭市雨湖区九华经济示范区学府路1号西北方向50米,112.93453,27.906161
671,671,贝特福幼儿园,湖南省湘潭市雨湖区韶山中路6号西北方向200米,112.902999,27.869006
672,672,桂花园43号,湖南省湘潭市雨湖区窑湾街道桂花园43号,112.885567,27.868775
673,673,五景花园小区-西门,湖南省湘潭市雨湖区雨湖路街道雨湖路208号,112.906639,27.86432
674,674,麻园山小区,湖南省湘潭市岳塘区霞光西路277正西方向40米,112.91536,27.83292
675,675,馨香园小区,湖南省湘潭市雨湖区广场街道韶山西路182号,112.894323,27.865802
676,676,湘潭市岳塘区湖工花园小区5栋,湖南省湘潭市岳塘区宝塔街道湖工花园小区5栋,112.923912,27.843555
677,677,亚华花园小区,湖南省湘潭市雨湖区北二环线湖南科技大学北校门口西南方向140米,112.91095,27.90465
678,678,湘潭市岳塘区彩霞花园B栋,湖南省湘潭市岳塘区下摄司街道彩霞花园b栋,112.919311,27.817123
679,679,湘潭市雨湖区迎宾花园2栋,湖南省湘潭市雨湖区昭潭街道迎宾花园2栋,112.892495,27.860605
680,680,公园社区,湖南省湘潭市雨湖区广场街道公园社区,112.897194,27.873442
681,681,许家铺社区,湖南省湘潭市雨湖区昭潭街道,112.884932,27.855005
682,682,兴华学校,湖南省湘潭市雨湖区响水乡,112.883088,27.928611
683,683,湘潭财经职业学校,湖南省湘潭市雨湖区和平街道,112.937341,27.940723
684,684,开心果幼儿园,湖南省湘潭市岳塘区河东大道1102东南方向73米,112.92136,27.84085
685,685,合山社区,湖南省湘潭市雨湖区和平街道鹤山咀附近东南方向150米,112.947362,27.918856
686,686,紫霞名苑,湖南省湘潭市岳塘区建设路街道宝塔中路16号,112.92547,27.8359
687,687,好孩子幼儿园,湖南省湘潭市雨湖区先锋街道好孩子幼儿园,112.89836,27.89353
688,688,新都汇写字楼,湖南省湘潭市雨湖区和平街道学府路新都汇东北方向30米,112.934335,27.906633
689,689,合芯灵幼儿园,湖南省湘潭市雨湖区和平街道九华经开区九华新城12栋(红星美凯龙对面)正南方向40米,112.933487,27.910079
690,690,和缘小区,湖南省湘潭市岳塘区吉安路168号东北方向160米,112.954564,27.843686
691,691,向家塘社区,湖南省湘潭市岳塘区霞城街道,112.941841,27.819153
692,692,书院路建筑学校6栋,湖南省湘潭市岳塘区下摄司街道书院路建筑学校6栋,112.942475,27.82026
693,693,九华小星星幼儿园,湖南省湘潭市雨湖区响水乡九华小星星幼儿园,112.9467,27.97935
694,694,甜蜜园小区,湖南省湘潭市雨湖区南岭路3号,112.88533,27.86356
695,695,乐城国际幼儿园,湖南省湘潭市雨湖区吉利社区C区13栋07号,112.92079,27.91
696,696,和平小学,湖南省湘潭市雨湖区雨湖路248号,112.9049,27.86187
697,697,湘潭市岳塘区华雅花园B4栋,湖南省湘潭市岳塘区书院路街道华雅花园b4栋,112.929216,27.817042
698,698,岳塘岭社区,湖南省湘潭市岳塘区岳塘街道岳塘岭社区,112.916796,27.817622
699,699,天天乐幼儿园,湖南省湘潭市雨湖区潭邵路513正东方向48米,112.86095,27.86687
700,700,东湖安置区,湖南省湘潭市岳塘区东湖路东湖渔场安置楼1栋12号门面正北方向40米,112.914774,27.852896
701,701,锦绣新城综合楼,湖南省湘潭市岳塘区芙蓉中路19号湖湘林语锦绣鑫城东南方向15米,112.92962,27.83225
702,702,风车坪学校东校区,湖南省湘潭市雨湖区万楼街道,112.938743,27.883663
703,703,象形社区,湖南省湘潭市岳塘区双马街道象形社区,112.990547,27.838048
704,704,新四村粮店住宅小区,湖南省湘潭市岳塘区岳塘路166号1栋正东方向180米,112.91138,27.82627
705,705,湘潭博才教育培训学校,湖南省湘潭市岳塘区芙蓉路9号湘电·怡景苑财富广场9层268~278,112.92596,27.83173
706,706,华隆商务楼,湖南省湘潭市岳塘区建设南路102东南方向50米,112.913,27.83583
707,707,湘江花园,湖南省湘潭市岳塘区霞城街道向家塘1号,112.95165,27.81084
708,708,湘潭市岳塘区众一国际花园A栋,湖南省湘潭市岳塘区双马街道众一国际花园a栋,112.945867,27.832527
709,709,同舟大厦,湖南省湘潭市岳塘区湘潭国家高新区,112.94262,27.82658
710,710,天骄公寓东区,湖南省湘潭市雨湖区韶山西路649正东方向60米,112.88209,27.8618
711,711,湘中世纪花园小区,湖南省湘潭市岳塘区双拥中路9号正西方向140米,112.94323,27.84074
712,712,杉坡里小区,湖南省湘潭市岳塘区聚富路7号,112.922633,27.833147
713,713,新天地一中心,湖南省湘潭市雨湖区和平街道莲城大道19号西北方向60米,112.929315,27.894205
714,714,桂花园57号附1号,湖南省湘潭市雨湖区窑湾街道桂花园57号附1号,112.88477,27.868622
715,715,爱尚舞艺术学校,湖南省湘潭市岳塘区湖湘南路8号步步高乐淘城(东方红店),112.934938,27.833517
716,716,仙女中学,湖南省湘潭市雨湖区零零二乡道附近,112.75744,27.94618
717,717,欣欣花园小区,湖南省湘潭市岳塘区半边街212号附近西南方向200米,112.92368,27.80553
718,718,新塘里社区,湖南省湘潭市岳塘区霞城街道新塘里社区,112.931976,27.830967
719,719,东湖西路温馨花园别墅5栋2号,湖南省湘潭市岳塘区下摄司街道东湖西路温馨花园别墅5栋2号,112.906814,27.84776
720,720,城果,湖南省湘潭市雨湖区和平街道白石路3号,112.9314,27.94429
721,721,迎宾东路迎宾花园小区3栋,湖南省湘潭市雨湖区窑湾街道迎宾东路迎宾花园小区3栋,112.892508,27.860576
722,722,曙光学校,湖南省湘潭市雨湖区雨湖路街道城正街384号,112.91762,27.86584
723,723,爱尚幼儿园,湖南省湘潭市雨湖区先锋街道爱尚幼儿园,112.867191,27.868106
724,724,五景花园小区,湖南省湘潭市雨湖区雨湖路208号,112.90696,27.86446
725,725,美江国际社区,湖南省湘潭市雨湖区和平街道九华经开区大众东路19号,112.93574,27.924
726,726,立新学校,湖南省湘潭市雨湖区响塘乡方竹村梅子组,112.8375,27.9881
727,727,南岭花园-西门,湖南省湘潭市雨湖区广场街道南岭路90号,112.885181,27.865557
728,728,伍家花园-公交站,湖南省湘潭市雨湖区伍家花园,112.839055,27.870936
729,729,响塘学校,湖南省湘潭市雨湖区鹤岭镇,112.827024,27.956762
730,730,曙光社区,湖南省湘潭市岳塘区河东大道20号中地凯旋城1区商业B栋1-1-2号东南方向30米,112.921833,27.839535
731,731,国税鑫宇花园,湖南省湘潭市岳塘区河东大道46号,112.92438,27.84002
732,732,湘钢斑竹塘住宅小区,湖南省湘潭市岳塘区岳塘街道泉心塘路雷公塘2号平房(湘钢住宅小区),112.91976,27.81966
733,733,果沙社区,湖南省湘潭市雨湖区鹤岭镇果沙社区,112.853811,27.966375
734,734,高新区第一幼儿园,湖南省湘潭市岳塘区晓塘东路185正东方向58米,112.95941,27.8266
735,735,雅士林欣城,湖南省湘潭市雨湖区和平街道,112.96916,27.94427
736,736,湘潭市林业住宅小区,湖南省湘潭市雨湖区解放南路240号,112.89889,27.86327
737,737,花园社区,湖南省湘潭市雨湖区长城乡花园社区,112.836178,27.874503
738,738,云盘花园小区,湖南省湘潭市岳塘区宝塔街道河东大道169号,112.94619,27.84598
739,739,九华和平科大小学,湖南省湘潭市雨湖区和平街道,112.92071,27.905766
740,740,船形山社区,湖南省湘潭市雨湖区响水乡船形山社区,112.947081,27.978453
741,741,三湘名苑,湖南省湘潭市岳塘区霞城街道芙蓉中路20号,112.93077,27.83064
742,742,迎宾东路园丁花园4号楼,湖南省湘潭市雨湖区窑湾街道迎宾东路园丁花园4号楼,112.887022,27.861097
743,743,莲城大厦,湖南省湘潭市岳塘区,112.921324,27.840302
744,744,大码头社区,湖南省湘潭市雨湖区昭潭街道,112.898361,27.856912
745,745,花园村村民委员会,湖南省湘潭市雨湖区长城乡,112.835234,27.874665
746,746,金九大厦,湖南省湘潭市雨湖区和平街道和平街道步步高大道2号金九大厦1号楼号正北方向30米,112.934511,27.909556
747,747,鸿华小区,湖南省湘潭市岳塘区岳塘街道芙蓉西路8号,112.91395,27.82377
748,748,省三宿舍小区,湖南省湘潭市雨湖区解放南路307号西南方向70米,112.896195,27.864322
749,749,福星幼儿园,湖南省湘潭市岳塘区建设中路与福星西路交界正北方向127米,112.90979,27.8432
750,750,滨湖小区,湖南省湘潭市雨湖区昭潭街道迎宾东路171号,112.890053,27.859788
751,751,金庭学校,湖南省湘潭市雨湖区昭潭街道大湖南路80,112.89573,27.85772
752,752,湘潭市岳塘区德馨花园5栋,湖南省湘潭市岳塘区双马街道德馨花园5栋,112.958322,27.827469
753,753,厂外村C区,湖南省湘潭市岳塘区芙蓉大道与板五路交汇处正北方向190米,112.95203,27.86006
754,754,湘潭市岳塘区富都花园10栋,湖南省湘潭市岳塘区建设路街道富都花园10栋,112.910444,27.84866
755,755,湘潭垣鑫高级中学,湖南省湘潭市岳塘区昭山镇,113.021611,27.955854
756,756,花园里,湖南省湘潭市岳塘区双马街道国强村,112.986283,27.816192
757,757,湘潭万达广场B座,湖南省湘潭市岳塘区双马街道湘潭大道281号,112.934365,27.831212
758,758,桂花园41号,湖南省湘潭市雨湖区窑湾街道桂花园41号,112.885811,27.868905
759,759,蓝淼淼幼儿园,湖南省湘潭市岳塘区东方名苑·臻嘉园D-104正西方向135米,112.9423,27.84172
760,760,步步高广场C座商务楼,湖南省湘潭市岳塘区建设路口西南方向150米,112.912948,27.836796
761,761,龙门艺术学校,湖南省湘潭市岳塘区建设路长潭路2号,112.91415,27.8397
762,762,下塘小区,湖南省湘潭市岳塘区下摄司街道中洲路南50米,112.918933,27.808596
763,763,岳塘区纺城铭苑,湖南省湘潭市岳塘区五里堆街道板塘铺芙蓉大道向阳村1号,112.958559,27.866548
764,764,昌盛商务楼,湖南省湘潭市雨湖区韶山东路,112.90879,27.869675
765,765,77号花园,湖南省湘潭市岳塘区福星中路福星村224号,112.91979,27.8458
766,766,赤坚拉丁舞学校,湖南省湘潭市岳塘区下摄司街36,112.92215,27.80832
767,767,桂花园62号,湖南省湘潭市雨湖区窑湾街道桂花园62号,112.884688,27.86843
768,768,湘潭莲城医卫中等职业技术学校,湖南省湘潭市岳塘区双马街道,112.982119,27.836045
769,769,红旗社区,湖南省湘潭市雨湖区和平街道红旗社区,112.937917,27.907509
770,770,东方智尚幼儿园,湖南省湘潭市雨湖区和平街道九华经开区乐塘路11号,112.938851,27.911838
771,771,湘钢一中,湖南省湘潭市岳塘区峨嵋路,112.9132,27.8151
772,772,芙蓉世纪城北区,湖南省湘潭市岳塘区五里堆街道板塘铺芙蓉大道原市玻璃厂(铭扬世家方向)(芙蓉世纪城),112.957788,27.866514
773,773,桂花园8号,湖南省湘潭市雨湖区窑湾街道桂花园8号,112.886661,27.867639
774,774,源湘幼儿园,湖南省湘潭市雨湖区姜畲镇源湘幼儿园,112.85091,27.83292
775,775,聚富小区,湖南省湘潭市雨湖区广场街道解放北路马坡里14号,112.89235,27.87432
776,776,新电社区,湖南省湘潭市岳塘区双马街道,112.988391,27.832411
777,777,九洲社区,湖南省湘潭市岳塘区下摄司街道九洲社区,112.918278,27.809584
778,778,新起点文化艺术培训学校,湖南省湘潭市岳塘区岳塘路376,112.90906,27.82852
779,779,三星产业社区,湖南省湘潭市雨湖区九华三星产业社区4栋正东方向30米,112.92401,27.9229
780,780,横街社区,湖南省湘潭市岳塘区东坪街道横街社区,112.900456,27.847946
781,781,江麓销售大楼,湖南省湘潭市雨湖区解放北路26号,112.89517,27.86721
782,782,富强社区,湖南省湘潭市雨湖区万楼街道,112.916091,27.879295
783,783,和顺小区,湖南省湘潭市岳塘区东坪街道,112.902404,27.840881
784,784,湘潭市第一幼儿园,湖南省湘潭市雨湖区鸡公嘴3号,112.89213,27.86043
785,785,富都花园南门,湖南省湘潭市岳塘区建设路街道东湖路1号(富都花园),112.910629,27.848638
786,786,明珠花园2栋,湖南省湘潭市岳塘区下摄司街道明珠花园2栋,112.93076,27.84356
787,787,泗神庙社区,湖南省湘潭市岳塘区东坪街道,112.90452,27.829141
788,788,湘潭市岳塘区星福花园8栋,湖南省湘潭市岳塘区建设路街道星福花园8栋,112.910631,27.845719
789,789,正东佳源,湖南省湘潭市雨湖区和平街道九华国家经济技术开发区九华大道1号,112.94364,27.91389
790,790,曙光佳园,湖南省湘潭市雨湖区广场街道砂子岭黄花塘25号,112.87748,27.8632
791,791,湘钢晓塘住宅小区钢晓村小区,湖南省湘潭市岳塘区,112.920308,27.824752
792,792,湘潭市岳塘区华雅花园B7栋,湖南省湘潭市岳塘区书院路街道华雅花园b7栋,112.930662,27.817192
793,793,湘潭市岳塘区华雅花园B3栋,湖南省湘潭市岳塘区书院路街道华雅花园b3栋,112.929251,27.817389
794,794,茶园小区,湖南省湘潭市岳塘区板塘街道吉安路汽车东站旁正东方向170米,112.953492,27.839149
795,795,桂花园23号,湖南省湘潭市雨湖区窑湾街道桂花园23号,112.885646,27.867793
796,796,东园村小区,湖南省湘潭市岳塘区下摄司街道半边街212号附近,112.925285,27.806611
797,797,圣洋教育培训学校名校校区,湖南省湘潭市雨湖区昭潭街道解放南路267,112.897633,27.863442
798,798,瑞恩国际幼儿园,湖南省湘潭市雨湖区和平街道瑞恩国际幼儿园,112.92604,27.90147
799,799,吉安大厦,湖南省湘潭市岳塘区芙蓉大道附近,112.95071,27.83844
800,800,南北花园,湖南省湘潭市岳塘区宝塔中路10号,112.92619,27.83393
801,801,湘潭市人力资源和社会保障局3办公楼,湖南省湘潭市岳塘区湘潭大道157号,112.928057,27.830868
802,802,建设路社区文化广场,湖南省湘潭市岳塘区建设路口西北方向120米,112.91323,27.83883
803,803,梅花园,湖南省湘潭市雨湖区姜畲镇栗子塘村,112.81725,27.872228
804,804,桂花园60号,湖南省湘潭市雨湖区窑湾街道桂花园60号,112.884866,27.86887
805,805,友谊社区,湖南省湘潭市雨湖区广场街道江麓医院解放北路南西南方向120米,112.887341,27.871779
806,806,爱贝斯幼儿园,湖南省湘潭市雨湖区吉利社区C区5栋03号西北方向155米,112.92144,27.90955
807,807,郑家学校,湖南省湘潭市雨湖区响水乡,112.856573,27.918607
808,808,人民幼儿园,湖南省湘潭市雨湖区和平街道九华杉山安置区C区7栋正北方向70米,112.925183,27.938576
